"benchmark_log_id";"case_id";"event_index";"activity";"start_time";"end_time";"role";"resource";"text_content";"word_count";"template_id";"template_family";"slot_schema_json";"slot_values_json";"is_deviation";"deviation_type";"ground_truth_next_activity";"process_id";"regime"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00127";"1";"Register request";"2026-01-30 11:05:00";"2026-01-30 11:37:00";"Administrative Officer";"João Ribeiro";"Request PROC.2026.00012733 was registered by Alice Martins for project Student Portal, with an estimated amount of 3.997,25€. The case was opened with the available administrative information, assigned to the competent service, and prepared for subsequent validation of documents, budget information, and process eligibility.";"47";"REG_T1";"REG";"[""AMOUNT"", ""PROCESS_ID"", ""PROJECT"", ""REQUESTER""]";"{""AMOUNT"": ""3.997,25€"", ""PROCESS_ID"": ""PROC.2026.00012733"", ""PROJECT"": ""Student Portal"", ""REQUESTER"": ""Alice Martins""}";"0";"none";"Validate request";"PROC.2026.00012733";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00127";"2";"Validate request";"2026-01-30 12:44:00";"2026-01-30 13:06:00";"Case Manager";"Paulo Santos";"The request PROC.2026.00012733 was validated on the basis of the submitted administrative elements. The information available in the case is sufficient to continue the workflow, allowing the process to proceed to budget checking without requiring additional clarification from the requester at this stage.";"45";"VAL_T1";"VAL";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00012733""}";"0";"none";"Check budget";"PROC.2026.00012733";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00127";"3";"Check budget";"2026-01-30 14:00:00";"2026-01-30 14:17:00";"Financial Officer";"Sofia Lopes";"Budget availability was confirmed for process PROC.2026.00012733, in the amount of 3.997,25€, under budget record BUD.2026.00012755. The financial information was checked against the registered request, and no budgetary obstacle was identified for continuing the authorization and commitment stages.";"44";"BUD_T1";"BUD";"[""AMOUNT"", ""BUDGET_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""3.997,25€"", ""BUDGET_ID"": ""BUD.2026.00012755"", ""PROCESS_ID"": ""PROC.2026.00012733""}";"0";"none";"Authorize expense";"PROC.2026.00012733";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00127";"4";"Authorize expense";"2026-01-30 15:14:00";"2026-01-30 15:27:00";"Director";"Rui Carvalho";"I authorize the expense for process PROC.2026.00012733, in the amount of 3.997,25€, under the applicable reference DL 18/2008. The authorization is issued after validation of the administrative and budgetary elements, enabling the process to continue to the commitment stage.";"43";"AUT_T1";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""3.997,25€"", ""LEGAL_REF"": ""DL 18/2008"", ""PROCESS_ID"": ""PROC.2026.00012733""}";"0";"none";"Commit expense";"PROC.2026.00012733";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00127";"5";"Commit expense";"2026-01-30 15:46:00";"2026-01-30 16:11:00";"Financial Officer";"Sofia Lopes";"Commitment COM.2026.00012796 was generated for process PROC.2026.00012733, in the amount of 3.997,25€. The commitment records the authorized expenditure in the financial system and confirms that the process has the necessary budgetary support to proceed to the order or contract stage.";"46";"COM_T1";"COM";"[""AMOUNT"", ""COMMITMENT_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""3.997,25€"", ""COMMITMENT_ID"": ""COM.2026.00012796"", ""PROCESS_ID"": ""PROC.2026.00012733""}";"0";"none";"Issue order";"PROC.2026.00012733";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00127";"6";"Issue order";"2026-01-30 16:46:00";"2026-01-30 16:53:00";"Procurement Officer";"Beatriz Correia";"Order ORD.2026.00012720 was issued for process PROC.2026.00012733. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00012720"", ""PROCESS_ID"": ""PROC.2026.00012733""}";"0";"none";"Notify requester";"PROC.2026.00012733";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00127";"7";"Notify requester";"2026-01-30 17:52:00";"2026-01-30 18:26:00";"Administrative Officer";"Ana Silva";"Requester Alice Martins was notified about the outcome of process PROC.2026.00012733. The communication includes the relevant administrative information and confirms that the preceding validation, authorization, commitment, and order activities have been completed, allowing the process to move toward closure.";"41";"NOT_T1";"NOT";"[""PROCESS_ID"", ""REQUESTER""]";"{""PROCESS_ID"": ""PROC.2026.00012733"", ""REQUESTER"": ""Alice Martins""}";"0";"none";"Close";"PROC.2026.00012733";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00127";"8";"Close";"2026-01-30 18:45:00";"2026-01-30 19:02:00";"Administrative Officer";"Ana Silva";"Process PROC.2026.00012733 was closed and archived after completion of the required administrative, financial, and notification activities. No additional action is pending in the workflow, and the case history contains the necessary evidence to support future consultation or audit requirements.";"41";"CLO_T1";"CLO";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00012733""}";"0";"none";"<END>";"PROC.2026.00012733";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00129";"1";"Register request";"2026-01-30 09:21:00";"2026-01-30 09:26:00";"Administrative Officer";"Ana Silva";"Request PROC.2026.00012935 was registered by Clara Reis for project Digital Campus, with an estimated amount of 1.292,75€. The case was opened with the available administrative information, assigned to the competent service, and prepared for subsequent validation of documents, budget information, and process eligibility.";"47";"REG_T1";"REG";"[""AMOUNT"", ""PROCESS_ID"", ""PROJECT"", ""REQUESTER""]";"{""AMOUNT"": ""1.292,75€"", ""PROCESS_ID"": ""PROC.2026.00012935"", ""PROJECT"": ""Digital Campus"", ""REQUESTER"": ""Clara Reis""}";"0";"none";"Validate request";"PROC.2026.00012935";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00129";"2";"Validate request";"2026-01-30 10:24:00";"2026-01-30 10:59:00";"Case Manager";"Paulo Santos";"The request PROC.2026.00012935 was validated on the basis of the submitted administrative elements. The information available in the case is sufficient to continue the workflow, allowing the process to proceed to budget checking without requiring additional clarification from the requester at this stage.";"45";"VAL_T1";"VAL";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00012935""}";"0";"none";"Check budget";"PROC.2026.00012935";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00129";"3";"Check budget";"2026-01-30 11:37:00";"2026-01-30 12:12:00";"Financial Officer";"Luís Ferreira";"Budget availability was confirmed for process PROC.2026.00012935, in the amount of 1.292,75€, under budget record BUD.2026.00012988. The financial information was checked against the registered request, and no budgetary obstacle was identified for continuing the authorization and commitment stages.";"44";"BUD_T1";"BUD";"[""AMOUNT"", ""BUDGET_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""1.292,75€"", ""BUDGET_ID"": ""BUD.2026.00012988"", ""PROCESS_ID"": ""PROC.2026.00012935""}";"0";"none";"Authorize expense";"PROC.2026.00012935";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00129";"4";"Authorize expense";"2026-01-30 12:56:00";"2026-01-30 13:24:00";"Director";"Rui Carvalho";"I authorize the expense for process PROC.2026.00012935, in the amount of 1.292,75€, under the applicable reference DL 18/2008. The authorization is issued after validation of the administrative and budgetary elements, enabling the process to continue to the commitment stage.";"43";"AUT_T1";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""1.292,75€"", ""LEGAL_REF"": ""DL 18/2008"", ""PROCESS_ID"": ""PROC.2026.00012935""}";"0";"none";"Commit expense";"PROC.2026.00012935";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00129";"5";"Commit expense";"2026-01-30 14:21:00";"2026-01-30 14:34:00";"Financial Officer";"Luís Ferreira";"Commitment COM.2026.00012915 was generated for process PROC.2026.00012935, in the amount of 1.292,75€. The commitment records the authorized expenditure in the financial system and confirms that the process has the necessary budgetary support to proceed to the order or contract stage.";"46";"COM_T1";"COM";"[""AMOUNT"", ""COMMITMENT_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""1.292,75€"", ""COMMITMENT_ID"": ""COM.2026.00012915"", ""PROCESS_ID"": ""PROC.2026.00012935""}";"0";"none";"Issue order";"PROC.2026.00012935";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00129";"6";"Issue order";"2026-01-30 15:11:00";"2026-01-30 15:16:00";"Procurement Officer";"Nuno Pinto";"Order ORD.2026.00012913 was issued for process PROC.2026.00012935. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00012913"", ""PROCESS_ID"": ""PROC.2026.00012935""}";"0";"none";"Notify requester";"PROC.2026.00012935";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00129";"7";"Notify requester";"2026-01-30 15:51:00";"2026-01-30 16:25:00";"Administrative Officer";"João Ribeiro";"Requester Clara Reis was notified about the outcome of process PROC.2026.00012935. The communication includes the relevant administrative information and confirms that the preceding validation, authorization, commitment, and order activities have been completed, allowing the process to move toward closure.";"41";"NOT_T1";"NOT";"[""PROCESS_ID"", ""REQUESTER""]";"{""PROCESS_ID"": ""PROC.2026.00012935"", ""REQUESTER"": ""Clara Reis""}";"0";"none";"Close";"PROC.2026.00012935";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00129";"8";"Close";"2026-01-30 16:44:00";"2026-01-30 17:10:00";"Administrative Officer";"Ana Silva";"Process PROC.2026.00012935 was closed and archived after completion of the required administrative, financial, and notification activities. No additional action is pending in the workflow, and the case history contains the necessary evidence to support future consultation or audit requirements.";"41";"CLO_T1";"CLO";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00012935""}";"0";"none";"<END>";"PROC.2026.00012935";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00130";"1";"Register request";"2026-01-31 10:48:00";"2026-01-31 11:00:00";"Administrative Officer";"Ana Silva";"Request PROC.2026.00013053 was registered by Diogo Almeida for project Secure Archive, with an estimated amount of 2.767,50€. The case was opened with the available administrative information, assigned to the competent service, and prepared for subsequent validation of documents, budget information, and process eligibility.";"47";"REG_T1";"REG";"[""AMOUNT"", ""PROCESS_ID"", ""PROJECT"", ""REQUESTER""]";"{""AMOUNT"": ""2.767,50€"", ""PROCESS_ID"": ""PROC.2026.00013053"", ""PROJECT"": ""Secure Archive"", ""REQUESTER"": ""Diogo Almeida""}";"0";"none";"Validate request";"PROC.2026.00013053";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00130";"2";"Validate request";"2026-01-31 11:57:00";"2026-01-31 12:05:00";"Case Manager";"Paulo Santos";"The request PROC.2026.00013053 was validated on the basis of the submitted administrative elements. The information available in the case is sufficient to continue the workflow, allowing the process to proceed to budget checking without requiring additional clarification from the requester at this stage.";"45";"VAL_T1";"VAL";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00013053""}";"0";"none";"Check budget";"PROC.2026.00013053";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00130";"3";"Check budget";"2026-01-31 13:08:00";"2026-01-31 13:32:00";"Financial Officer";"Sofia Lopes";"Budget availability was confirmed for process PROC.2026.00013053, in the amount of 2.767,50€, under budget record BUD.2026.00013019. The financial information was checked against the registered request, and no budgetary obstacle was identified for continuing the authorization and commitment stages.";"44";"BUD_T1";"BUD";"[""AMOUNT"", ""BUDGET_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""2.767,50€"", ""BUDGET_ID"": ""BUD.2026.00013019"", ""PROCESS_ID"": ""PROC.2026.00013053""}";"0";"none";"Authorize expense";"PROC.2026.00013053";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00130";"4";"Authorize expense";"2026-01-31 13:43:00";"2026-01-31 14:09:00";"Director";"Teresa Moreira";"I authorize the expense for process PROC.2026.00013053, in the amount of 2.767,50€, under the applicable reference Article 16. The authorization is issued after validation of the administrative and budgetary elements, enabling the process to continue to the commitment stage.";"43";"AUT_T1";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""2.767,50€"", ""LEGAL_REF"": ""Article 16"", ""PROCESS_ID"": ""PROC.2026.00013053""}";"0";"none";"Commit expense";"PROC.2026.00013053";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00130";"5";"Commit expense";"2026-01-31 14:25:00";"2026-01-31 14:38:00";"Financial Officer";"Sofia Lopes";"The expense associated with process PROC.2026.00013053 was committed under reference COM.2026.00013019 for project Secure Archive. This step records the authorized amount in the financial workflow and enables the procurement activity to continue with the issuing of the order.";"42";"COM_T2";"COM";"[""COMMITMENT_ID"", ""PROCESS_ID"", ""PROJECT""]";"{""COMMITMENT_ID"": ""COM.2026.00013019"", ""PROCESS_ID"": ""PROC.2026.00013053"", ""PROJECT"": ""Secure Archive""}";"0";"none";"Issue order";"PROC.2026.00013053";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00130";"6";"Issue order";"2026-01-31 15:36:00";"2026-01-31 15:41:00";"Procurement Officer";"Nuno Pinto";"Order ORD.2026.00013030 was issued for process PROC.2026.00013053. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00013030"", ""PROCESS_ID"": ""PROC.2026.00013053""}";"0";"none";"Notify requester";"PROC.2026.00013053";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00130";"7";"Notify requester";"2026-01-31 16:26:00";"2026-01-31 16:45:00";"Administrative Officer";"Ana Silva";"Requester Diogo Almeida was notified about the outcome of process PROC.2026.00013053. The communication includes the relevant administrative information and confirms that the preceding validation, authorization, commitment, and order activities have been completed, allowing the process to move toward closure.";"41";"NOT_T1";"NOT";"[""PROCESS_ID"", ""REQUESTER""]";"{""PROCESS_ID"": ""PROC.2026.00013053"", ""REQUESTER"": ""Diogo Almeida""}";"0";"none";"Close";"PROC.2026.00013053";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00130";"8";"Close";"2026-01-31 17:03:00";"2026-01-31 17:29:00";"Administrative Officer";"João Ribeiro";"Process PROC.2026.00013053 was closed and archived after completion of the required administrative, financial, and notification activities. No additional action is pending in the workflow, and the case history contains the necessary evidence to support future consultation or audit requirements.";"41";"CLO_T1";"CLO";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00013053""}";"0";"none";"<END>";"PROC.2026.00013053";"controlled_reference_prescribed"
